Time(s),Range(km),Range_Rate(km/s),Station_ID
0.0,4281.99225533395656,-1.87259166889359,2
10.0,4263.47015960836234,-1.83176335677290,2
20.0,4245.35823509890452,-1.79033984720967,2
30.0,4227.66326120736449,-1.74832199617145,2
40.0,4210.39430039540002,-1.70571829759968,2
50.0,4193.55071205058539,-1.66253286746255,2
60.0,4177.14427690215598,-1.61876720992131,2
70.0,4161.17727621615359,-1.57443087605012,2
80.0,4145.65824591306227,-1.52952859678769,2
90.0,4130.59007881214347,-1.48407527430202,2
100.0,4115.97669424054493,-1.43806974164975,2
110.0,4101.82964637536224,-1.39153065791270,2
120.0,4088.15057555145358,-1.34446157502708,2
130.0,4074.94248886773585,-1.29687723604759,2
140.0,4062.21218925601943,-1.24878815049220,2
150.0,4049.96830185563795,-1.20020587897520,2
160.0,4038.21099147730638,-1.15114774753169,2
170.0,4026.94689856600598,-1.10162529308317,2
180.0,4016.18053209281106,-1.05165231293648,2
190.0,4005.91514448519320,-1.00124498412245,2
200.0,3996.15514438396485,-0.95042111731187,2
210.0,3986.90911765757073,-0.89919812674295,2
220.0,3978.17372398836596,-0.84759263717055,2
230.0,3969.95760488759788,-0.79562392310519,2
240.0,3962.26307317709825,-0.74331163037836,2
250.0,3955.09229401483572,-0.69067694409688,2
260.0,3948.44854001162821,-0.63773681917827,2
270.0,3942.33810795741965,-0.58451483275192,2
280.0,3936.76036645874774,-0.53103314978366,2
290.0,3931.71917761552959,-0.47731239740066,2
300.0,3927.21516633832289,-0.42337824151946,2
310.0,3923.25153376296203,-0.36925093032104,2
320.0,3919.82981750419503,-0.31495276069052,2
330.0,3916.95569034728487,-0.26051272322957,2
340.0,3914.61971858616289,-0.20595106615497,2
350.0,3912.83528816585704,-0.15129366504294,2
360.0,3911.59496545531056,-0.09656393199505,2
370.0,3910.90448243133187,-0.04178633575411,2
380.0,3910.75752765342668,0.01301146898748,2
390.0,3911.16296910647407,0.06780610646422,2
400.0,3912.11282069302933,0.12257290066294,2
410.0,3913.61460727286385,0.17728463358893,2
420.0,3915.66091397036917,0.23192322792212,2
430.0,3918.25262099989686,0.28645784203213,2
440.0,3921.38921387644587,0.34086483945054,2
450.0,3925.06884930735851,0.39512012118532,2
460.0,3929.29211670297173,0.44920399483811,2
470.0,3934.05356955759089,0.50308772433849,2
480.0,3939.35239199347961,0.55675084554964,2
490.0,3945.18555792704274,0.61017128369834,2
500.0,3951.55663057717675,0.66332596302799,2
510.0,3958.45373667352123,0.71619238064812,2
520.0,3965.87886283067428,0.76875173697368,2
530.0,3973.82581711872899,0.82098429292381,2
540.0,3982.29662430498820,0.87286363178304,2
550.0,3991.28183708589404,0.92437880215134,2
560.0,4000.78344682723446,0.97550763042127,2
570.0,4010.79222750338386,1.02623142397318,2
580.0,4021.30695865900543,1.07653860599088,2
590.0,4032.32061141773920,1.12640639100422,2
600.0,4043.83402733680668,1.17582084282806,2
610.0,4055.83566447622979,1.22476993627230,2
620.0,4068.32624095672827,1.27323541225625,2
630.0,4081.29938068163801,1.32120962006183,2
640.0,4094.74816794231356,1.36867502381193,2
650.0,4108.67033116464700,1.41562458444834,2
660.0,4123.05916516183424,1.46204293996538,2
670.0,4137.91020601826585,1.50792524633600,2
680.0,4153.21741970880157,1.55325710665580,2
690.0,4168.97445537236399,1.59803410096570,2
700.0,4185.17579884577390,1.64224326510891,2
710.0,4201.81772283993178,1.68588522413143,2
720.0,4218.89048324310716,1.72894635653683,2
730.0,4236.39204753450485,1.77142512178660,2
740.0,4254.31786252037455,1.81331554561116,2
