t,rho,rhodot,elev_deg,station_id,sc_lat_deg,sc_lon_deg,sc_alt_m
2.61000000000000000e+04,5.42203221418542580e+03,-3.31019364774684099e+00,2.56533252797561353e+01,1,-3.98046091185599309e+01,1.12210690167060662e+02,3.62299640018253922e+03
2.61100000000000000e+04,5.38899968697428812e+03,-3.29631630337543147e+00,2.61525777371439467e+01,1,-3.98301676428434277e+01,1.12638635277165747e+02,3.62296000932958123e+03
2.61200000000000000e+04,5.35611004691471953e+03,-3.28206884616444361e+00,2.66559555131614445e+01,1,-3.98538301962253456e+01,1.13066920413755440e+02,3.62292351444310043e+03
2.61300000000000000e+04,5.32336090832670561e+03,-3.26744610133407321e+00,2.71635168768813777e+01,1,-3.98755938388063527e+01,1.13495520114818248e+02,3.62288691708341139e+03
2.61400000000000000e+04,5.29076319371424415e+03,-3.25243977447312194e+00,2.76753204850477665e+01,1,-3.98954558583805508e+01,1.13924408765233892e+02,3.62285021880636850e+03
2.61500000000000000e+04,5.25831492915352374e+03,-3.23703993520125799e+00,2.81914253488549029e+01,1,-3.99134137719469564e+01,1.14353560608915842e+02,3.62281342116330234e+03
2.61600000000000000e+04,5.22602127543506504e+03,-3.22124743407303793e+00,2.87118907979807112e+01,1,-3.99294653270967643e+01,1.14782949761115177e+02,3.62277652570093960e+03
2.61700000000000000e+04,5.19388996219706405e+03,-3.20504662914983385e+00,2.92367764417371632e+01,1,-3.99436085032749659e+01,1.15212550220870568e+02,3.62273953396131401e+03
2.61800000000000000e+04,5.16192204811784723e+03,-3.18843282549331120e+00,2.97661421272001299e+01,1,-3.99558415129144038e+01,1.15642335883592338e+02,3.62270244748172263e+03
2.61900000000000000e+04,5.13012344358852442e+03,-3.17140123086651515e+00,3.03000478941759823e+01,1,-3.99661628024405786e+01,1.16072280553765239e+02,3.62266526779462220e+03
2.62000000000000000e+04,5.09849386815635808e+03,-3.15394356773353568e+00,3.08385539268601789e+01,1,-3.99745710531462421e+01,1.16502357957756246e+02,3.62262799642757636e+03
2.62100000000000000e+04,5.06704439722890675e+03,-3.13604659111100226e+00,3.13817205020413041e+01,1,-3.99810651819342766e+01,1.16932541756712766e+02,3.62259063490318658e+03
2.62200000000000000e+04,5.03577733059841648e+03,-3.11770771557034276e+00,3.19296079337011527e+01,1,-3.99856443419279444e+01,1.17362805559536397e+02,3.62255318473901934e+03
2.62300000000000000e+04,5.00469221127021774e+03,-3.09892186217078525e+00,3.24822765138602918e+01,1,-3.99883079229477758e+01,1.17793122935916927e+02,3.62251564744754432e+03
2.62400000000000000e+04,4.97380037001472738e+03,-3.07967381268307872e+00,3.30397864495186653e+01,1,-3.99890555518543209e+01,1.18223467429412509e+02,3.62247802453607073e+03
2.62500000000000000e+04,4.94310068167790359e+03,-3.05996059425778233e+00,3.36021977955385367e+01,1,-3.99878870927562957e+01,1.18653812570559737e+02,3.62244031750668364e+03
2.62600000000000000e+04,4.91260113823903612e+03,-3.03977291866824650e+00,3.41695703833192113e+01,1,-3.99848026470841162e+01,1.19084131889999142e+02,3.62240252785617668e+03
2.62700000000000000e+04,4.88230763950194432e+03,-3.01910478003109706e+00,3.47419637451133099e+01,1,-3.99798025535282306e+01,1.19514398931600624e+02,3.62236465707601019e+03
2.62800000000000000e+04,4.85222163901297790e+03,-2.99794273844854997e+00,3.53194370338363868e+01,1,-3.99728873878428033e+01,1.19944587265573432e+02,3.62232670665223668e+03
2.62900000000000000e+04,4.82234719588172266e+03,-2.97628427791775563e+00,3.59020489382245955e+01,1,-3.99640579625148007e+01,1.20374670501545722e+02,3.62228867806544986e+03
2.63000000000000000e+04,4.79269723695384801e+03,-2.95411682798685238e+00,3.64898575931995026e+01,1,-3.99533153262989700e+01,1.20804622301598329e+02,3.62225057279073189e+03
2.63100000000000000e+04,4.76326930563792484e+03,-2.93143297196966657e+00,3.70829204853030276e+01,1,-3.99406607636192703e+01,1.21234416393237979e+02,3.62221239229760431e+03
2.63200000000000000e+04,4.73406758451053429e+03,-2.90822989796420028e+00,3.76812943530725448e+01,1,-3.99260957938377956e+01,1.21664026582294326e+02,3.62217413804996795e+03
2.63300000000000000e+04,4.70510616520458825e+03,-2.88449261280855840e+00,3.82850350822343302e+01,1,-3.99096221703919269e+01,1.22093426765727287e+02,3.62213581150605751e+03
2.63400000000000000e+04,4.67638198957944769e+03,-2.86021465405085218e+00,3.88941975955997634e+01,1,-3.98912418798010933e+01,1.22522590944328826e+02,3.62209741411839605e+03
2.63500000000000000e+04,4.64790556202186417e+03,-2.83538887604290046e+00,3.95088357375621868e+01,1,-3.98709571405443128e+01,1.22951493235305463e+02,3.62205894733374589e+03
2.63600000000000000e+04,4.61967659445350182e+03,-2.81000839978628436e+00,4.01290021531014531e+01,1,-3.98487704018101851e+01,1.23380107884727607e+02,3.62202041259305952e+03
2.63700000000000000e+04,4.59170679701637619e+03,-2.78406097202342018e+00,4.07547481612188491e+01,1,-3.98246843421209960e+01,1.23808409279831494e+02,3.62198181133144863e+03
2.63800000000000000e+04,4.56399713816136318e+03,-2.75754196877189495e+00,4.13861236227377631e+01,1,-3.97987018678325910e+01,1.24236371961160401e+02,3.62194314497812593e+03
2.63900000000000000e+04,4.53655720355548965e+03,-2.73044650759599605e+00,4.20231768024247998e+01,1,-3.97708261115122852e+01,1.24663970634532276e+02,3.62190441495638515e+03
2.64000000000000000e+04,4.50938849797450985e+03,-2.70275816886324582e+00,4.26659542254027571e+01,1,-3.97410604301968604e+01,1.25091180182820509e+02,3.62186562268353373e+03
2.64100000000000000e+04,4.48250468429382454e+03,-2.67447677443943199e+00,4.33145005278480468e+01,1,-3.97094084035328621e+01,1.25517975677535787e+02,3.62182676957089279e+03
2.64200000000000000e+04,4.45590339846228471e+03,-2.64559114587800259e+00,4.39688583019878365e+01,1,-3.96758738318017876e+01,1.25944332390197189e+02,3.62178785702372988e+03
2.64300000000000000e+04,4.42959399499965548e+03,-2.61609367054289921e+00,4.46290679354350672e+01,1,-3.96404607338326471e+01,1.26370225803480707e+02,3.62174888644124076e+03
2.64400000000000000e+04,4.40358298766837925e+03,-2.58598118003440858e+00,4.52951674449264345e+01,1,-3.96031733448047731e+01,1.26795631622134039e+02,3.62170985921651481e+03
2.64500000000000000e+04,4.37787380365113768e+03,-2.55524081034117012e+00,4.59671923045546507e+01,1,-3.95640161139433957e+01,1.27220525783647702e+02,3.62167077673650601e+03
2.64600000000000000e+04,4.35247924539903306e+03,-2.52386836161377337e+00,4.66451752686165122e+01,1,-3.95229937021113358e+01,1.27644884468671520e+02,3.62163164038199648e+03
2.64700000000000000e+04,4.32739951043301789e+03,-2.49186103930370129e+00,4.73291461892265275e+01,1,-3.94801109792996385e+01,1.28068684111167698e+02,3.62159245152758194e+03
2.64800000000000000e+04,4.30264432349101480e+03,-2.45920971020940371e+00,4.80191318288788622e+01,1,-3.94353730220203431e+01,1.28491901408290772e+02,3.62155321154162993e+03
2.64900000000000000e+04,4.27821908928318226e+03,-2.42590482878995140e+00,4.87151556681698139e+01,1,-3.93887851106047933e+01,1.28914513329986079e+02,3.62151392178627430e+03
2.65000000000000000e+04,4.25412739504602541e+03,-2.39194541343083733e+00,4.94172377089272459e+01,1,-3.93403527264106430e+01,1.29336497128299555e+02,3.62147458361737517e+03
2.65100000000000000e+04,4.23038090687584554e+03,-2.35732559289895205e+00,5.01253942730215911e+01,1,-3.92900815489413304e+01,1.29757830346390136e+02,3.62143519838450447e+03
2.65200000000000000e+04,4.20698562876111464e+03,-2.32203978606442574e+00,5.08396377971652313e+01,1,-3.92379774528810685e+01,1.30178490827238676e+02,3.62139576743093312e+03
2.65300000000000000e+04,4.18394454602575388e+03,-2.28608481875789193e+00,5.15599766240334034e+01,1,-3.91840465050494302e+01,1.30598456722047388e+02,3.62135629209360559e+03
2.65400000000000000e+04,4.16126640906213106e+03,-2.24945508424436857e+00,5.22864147900642067e+01,1,-3.91282949612788542e+01,1.31017706498323321e+02,3.62131677370311991e+03
2.65500000000000000e+04,4.13895595527794558e+03,-2.21214655120762638e+00,5.30189518103140927e+01,1,-3.90707292632190075e+01,1.31436218947641436e+02,3.62127721358372582e+03
2.65600000000000000e+04,4.11702495208092751e+03,-2.17415959845675122e+00,5.37575824607579662e+01,1,-3.90113560350714792e+01,1.31853973193082538e+02,3.62123761305329754e+03
2.65700000000000000e+04,4.09547615590741771e+03,-2.13548909520962660e+00,5.45022965584259396e+01,1,-3.89501820802588341e+01,1.32270948696341776e+02,3.62119797342333004e+03
2.65800000000000000e+04,4.07431713828988904e+03,-2.09613542246327933e+00,5.52530787397599070e+01,1,-3.88872143780318424e+01,1.32687125264504772e+02,3.62115829599892822e+03
2.65900000000000000e+04,4.05355640690008977e+03,-2.05609346769030576e+00,5.60099082375502846e+01,1,-3.88224600800185229e+01,1.33102483056488865e+02,3.62111858207879231e+03
2.66000000000000000e+04,4.03319677109600480e+03,-2.01536915011814344e+00,5.67727586567665483e+01,1,-3.87559265067191063e+01,1.33517002589146131e+02,3.62107883295522151e+03
2.66100000000000000e+04,4.01325155469787933e+03,-1.97395436928834855e+00,5.75415977495289468e+01,1,-3.86876211439506363e+01,1.33930664743027592e+02,3.62103904991410127e+03
2.66200000000000000e+04,3.99372157684864897e+03,-1.93185892652793867e+00,5.83163871893635175e+01,1,-3.86175516392451001e+01,1.34343450767807241e+02,3.62099923423489417e+03
2.66300000000000000e+04,3.97461378576685456e+03,-1.88907632923648405e+00,5.90970823447398104e+01,1,-3.85457257982050621e+01,1.34755342287365011e+02,3.62095938719064725e+03
2.66400000000000000e+04,3.95594500446046504e+03,-1.84561482390415499e+00,5.98836320516919258e+01,1,-3.84721515808205154e+01,1.35166321304528708e+02,3.62091951004799012e+03
2.66500000000000000e+04,3.93770755316553004e+03,-1.80147570333592011e+00,6.06759783850551386e+01,1,-3.83968370977508684e+01,1.35576370205476167e+02,3.62087960406712409e+03
2.66600000000000000e+04,3.91991510852858892e+03,-1.75666215232199896e+00,6.14740564274930961e+01,1,-3.83197906065759426e+01,1.35985471763797392e+02,3.62083967050183492e+03
2.66700000000000000e+04,3.90257584063874901e+03,-1.71118080442593223e+00,6.22777940350133150e+01,1,-3.82410205080195666e+01,1.36393609144219170e+02,3.62079971059949457e+03
2.66800000000000000e+04,3.88569455541059187e+03,-1.66503456168839503e+00,6.30871115970402485e+01,1,-3.81605353421497568e+01,1.36800765905994012e+02,3.62075972560106311e+03
2.66900000000000000e+04,3.86927593196659927e+03,-1.61823351106360769e+00,6.39019217882766597e+01,1,-3.80783437845590456e+01,1.37206926005955495e+02,3.62071971674109591e+03
2.67000000000000000e+04,3.85333180019826204e+03,-1.57078326595322171e+00,6.47221293084775198e+01,1,-3.79944546425286305e+01,1.37612073801243156e+02,3.62067968524775279e+03
2.67100000000000000e+04,3.83786256641577529e+03,-1.52269457182264500e+00,6.55476306047788029e+01,1,-3.79088768511800041e+01,1.38016194051700438e+02,3.62063963234279981e+03
2.67200000000000000e+04,3.82287833513327041e+03,-1.47397342578483870e+00,6.63783135692400350e+01,1,-3.78216194696175307e+01,1.38419271921949445e+02,3.62059955924163296e+03
2.67300000000000000e+04,3.80838533317695192e+03,-1.42463449806447517e+00,6.72140572015781572e+01,1,-3.77326916770655529e+01,1.38821292983146179e+02,3.62055946715327627e+03
2.67400000000000000e+04,3.79438816492400156e+03,-1.37468521928208176e+00,6.80547312234158426e+01,1,-3.76421027690034578e+01,1.39222243214421752e+02,3.62051935728040917e+03
2.67500000000000000e+04,3.78089426274345715e+03,-1.32414193435726890e+00,6.89001956253376022e+01,1,-3.75498621533018166e+01,1.39622109004013481e+02,3.62047923081936460e+03
2.67600000000000000e+04,3.76790823277664413e+03,-1.27301824507979244e+00,6.97503001210473457e+01,1,-3.74559793463632502e+01,1.40020877150092161e+02,3.62043908896016001e+03
2.67700000000000000e+04,3.75543427705339809e+03,-1.22132340578271226e+00,7.06048834730505774e+01,1,-3.73604639692709242e+01,1.40418534861290027e+02,3.62039893288650637e+03
2.67800000000000000e+04,3.74348191655861183e+03,-1.16907983759728884e+00,7.14637726401893332e+01,1,-3.72633257439478314e+01,1.40815069756936310e+02,3.62035876377583190e+03
2.67900000000000000e+04,3.73205473348620671e+03,-1.11630325637530947e+00,7.23267816769135976e+01,1,-3.71645744893301000e+01,1.41210469867005685e+02,3.62031858279929475e+03
2.68000000000000000e+04,3.72115793353185063e+03,-1.06300800573471710e+00,7.31937102840353049e+01,1,-3.70642201175569070e+01,1.41604723631786868e+02,3.62027839112181209e+03
2.68100000000000000e+04,3.71079690879659756e+03,-1.00921882985190026e+00,7.40643418654991592e+01,1,-3.69622726301802160e+01,1.41997819901277438e+02,3.62023818990208565e+03
2.68200000000000000e+04,3.70097562188629217e+03,-9.54945616177237500e-01,7.49384408765282899e+01,1,-3.68587421143968754e+01,1.42389747934312055e+02,3.62019798029260710e+03
2.68300000000000000e+04,3.69169908869041092e+03,-9.00217560258236515e-01,7.58157491403913895e+01,1,-3.67536387393057637e+01,1.42780497397431077e+02,3.62015776343971265e+03
2.68400000000000000e+04,3.68297325246713672e+03,-8.45054895937958350e-01,7.66959806380568381e+01,1,-3.66469727521926814e+01,1.43170058363496992e+02,3.62011754048358489e+03
2.68500000000000000e+04,3.67479891086356838e+03,-7.89478634287503422e-01,7.75788139909136163e+01,1,-3.65387544748451916e+01,1.43558421310066194e+02,3.62007731255828548e+03
2.68600000000000000e+04,3.66718413998895994e+03,-7.33510488059364141e-01,7.84638813764627088e+01,1,-3.64289942999002534e+01,1.43945577117523300e+02,3.62003708079180069e+03
2.68700000000000000e+04,3.66012924886920109e+03,-6.77180333865711748e-01,7.93507517780840033e+01,1,-3.63177026872262658e+01,1.44331517066986208e+02,3.61999684630605407e+03
2.68800000000000000e+04,3.65364114849006228e+03,-6.20510478361190998e-01,8.02389049502196201e+01,1,-3.62048901603423730e+01,1.44716232837989480e+02,3.61995661021694468e+03
2.68900000000000000e+04,3.64772192033256488e+03,-5.63525143076296864e-01,8.11276896092841611e+01,1,-3.60905673028765790e+01,1.45099716505954092e+02,3.61991637363437985e+03
2.69000000000000000e+04,3.64237271955141432e+03,-5.06252953892317947e-01,8.20162536706026657e+01,1,-3.59747447550649895e+01,1.45481960539451251e+02,3.61987613766230788e+03
2.69100000000000000e+04,3.63759666293411146e+03,-4.48722533944784341e-01,8.29034224320191839e+01,1,-3.58574332102938413e+01,1.45862957797268962e+02,3.61983590339875809e+03
2.69200000000000000e+04,3.63339717470055166e+03,-3.90957308863584208e-01,8.37874739667962558e+01,1,-3.57386434116860912e+01,1.46242701525288595e+02,3.61979567193587354e+03
2.69300000000000000e+04,3.62977871272379707e+03,-3.32988379938395085e-01,8.46656967600491157e+01,1,-3.56183861487345510e+01,1.46621185353180152e+02,3.61975544435994743e+03
2.69400000000000000e+04,3.62673949524106047e+03,-2.74846817382351338e-01,8.55334452968208012e+01,1,-3.54966722539826520e+01,1.46998403290924500e+02,3.61971522175146674e+03
2.69500000000000000e+04,3.62428242686631575e+03,-2.16559483501591848e-01,8.63819145043697603e+01,1,-3.53735125997546191e+01,1.47374349725169850e+02,3.61967500518514680e+03
2.69600000000000000e+04,3.62240740820719657e+03,-1.58156963010555068e-01,8.71922434508523168e+01,1,-3.52489180949365490e+01,1.47749019415431150e+02,3.61963479572997676e+03
2.69700000000000000e+04,3.62111895974051686e+03,-9.96674621356214013e-02,8.79180142437537882e+01,1,-3.51228996818091943e+01,1.48122407490140858e+02,3.61959459444926506e+03
2.69800000000000000e+04,3.62041531355802545e+03,-4.11240101848142220e-02,8.84353922052745958e+01,1,-3.49954683329341449e+01,1.48494509442557785e+02,3.61955440240067037e+03
2.69900000000000000e+04,3.62029706675760463e+03,1.74476987126103780e-02,8.85081244686008120e+01,1,-3.48666350480942455e+01,1.48865321126543392e+02,3.61951422063625796e+03
2.70000000000000000e+04,3.62076381078573786e+03,7.60104210599119451e-02,8.80847494024584563e+01,1,-3.47364108512892358e+01,1.49234838752212227e+02,3.61947405020254701e+03
2.70100000000000000e+04,3.62181829336116652e+03,1.34539075859556406e-01,8.73972811267574059e+01,1,-3.46048067877875667e+01,1.49603058881464989e+02,3.61943389214054332e+03
2.70200000000000000e+04,3.62345483342690886e+03,1.93001044384220583e-01,8.66028707909868984e+01,1,-3.44718339212353229e+01,1.49969978423411874e+02,3.61939374748579939e+03
2.70300000000000000e+04,3.62567811231412043e+03,2.51368125220657435e-01,8.57617959985807801e+01,1,-3.43375033308226847e+01,1.50335594629692906e+02,3.61935361726845986e+03
2.70400000000000000e+04,3.62848287708037469e+03,3.09608405915348162e-01,8.48977222517086574e+01,1,-3.42018261085089392e+01,1.50699905089703833e+02,3.61931350251330878e+03
2.70500000000000000e+04,3.63186838206083257e+03,3.67694698492881999e-01,8.40213037487266234e+01,1,-3.40648133563063595e+01,1.51062907725734362e+02,3.61927340423982241e+03
2.70600000000000000e+04,3.63583555456283693e+03,4.25594568687862329e-01,8.31379934124218352e+01,1,-3.39264761836233646e+01,1.51424600788025657e+02,3.61923332346222378e+03
2.70700000000000000e+04,3.64038074780239458e+03,4.83280873837665048e-01,8.22508954116348434e+01,1,-3.37868257046678551e+01,1.51784982849754783e+02,3.61919326118952631e+03
2.70800000000000000e+04,3.64550133371941911e+03,5.40729167405883615e-01,8.13619402071862083e+01,1,-3.36458730359102063e+01,1.52144052801952256e+02,3.61915321842559388e+03
2.70900000000000000e+04,3.65119296768432878e+03,5.97903605101844593e-01,8.04724216272634436e+01,1,-3.35036292936070694e+01,1.52501809848360409e+02,3.61911319616920264e+03
2.71000000000000000e+04,3.65745617826217995e+03,6.54783472764003838e-01,7.95832641725998116e+01,1,-3.33601055913856186e+01,1.52858253500237964e+02,3.61907319541408106e+03
2.71100000000000000e+04,3.66428823332206957e+03,7.11341589413390873e-01,7.86951656339749945e+01,1,-3.32153130378883361e+01,1.53213383571118328e+02,3.61903321714897174e+03
2.71200000000000000e+04,3.67168288778076840e+03,7.67552670504065171e-01,7.78086776646329099e+01,1,-3.30692627344788264e+01,1.53567200171527190e+02,3.61899326235770059e+03
