Time(s),Delta_X(km),Delta_Y(km),Delta_Z(km),Delta_VX(km/s),Delta_VY(km/s),Delta_VZ(km/s)
73080.0000,1.0983194223e+02,-5.6699691558e+01,-1.0051862840e+02,3.7848375012e-02,9.3242389271e-02,-1.6090751229e-02
73090.0000,1.1020829879e+02,-5.5765978835e+01,-1.0067755452e+02,3.7422665501e-02,9.3499561146e-02,-1.5694344086e-02
73100.0000,1.1058039029e+02,-5.4829711903e+01,-1.0083251282e+02,3.6995364771e-02,9.3753225884e-02,-1.5297192041e-02
73110.0000,1.1094820089e+02,-5.3890925909e+01,-1.0098349595e+02,3.6566487940e-02,9.4003372466e-02,-1.4899309518e-02
73120.0000,1.1131171489e+02,-5.2949656112e+01,-1.0113049665e+02,3.6136050195e-02,9.4249989988e-02,-1.4500710978e-02
73130.0000,1.1167091677e+02,-5.2005937829e+01,-1.0127350784e+02,3.5704066787e-02,9.4493067654e-02,-1.4101410917e-02
73140.0000,1.1202579115e+02,-5.1059806512e+01,-1.0141252259e+02,3.5270553031e-02,9.4732594788e-02,-1.3701423866e-02
73150.0000,1.1237632281e+02,-5.0111297725e+01,-1.0154753409e+02,3.4835524306e-02,9.4968560827e-02,-1.3300764391e-02
73160.0000,1.1272249667e+02,-4.9160447135e+01,-1.0167853569e+02,3.4398996054e-02,9.5200955326e-02,-1.2899447089e-02
73170.0000,1.1306429780e+02,-4.8207290515e+01,-1.0180552089e+02,3.3960983783e-02,9.5429767953e-02,-1.2497486594e-02
73180.0000,1.1340171146e+02,-4.7251863737e+01,-1.0192848333e+02,3.3521503061e-02,9.5654988495e-02,-1.2094897571e-02
73190.0000,1.1373472302e+02,-4.6294202773e+01,-1.0204741680e+02,3.3080569519e-02,9.5876606855e-02,-1.1691694718e-02
73200.0000,1.1406331804e+02,-4.5334343692e+01,-1.0216231522e+02,3.2638198853e-02,9.6094613054e-02,-1.1287892767e-02
73210.0000,1.1438748223e+02,-4.4372322658e+01,-1.0227317269e+02,3.2194406817e-02,9.6308997230e-02,-1.0883506480e-02
73220.0000,1.1470720146e+02,-4.3408175924e+01,-1.0237998344e+02,3.1749209231e-02,9.6519749639e-02,-1.0478550652e-02
73230.0000,1.1502246176e+02,-4.2441939835e+01,-1.0248274185e+02,3.1302621971e-02,9.6726860656e-02,-1.0073040110e-02
73240.0000,1.1533324932e+02,-4.1473650878e+01,-1.0258144244e+02,3.0854660978e-02,9.6930320777e-02,-9.6669897082e-03
73250.0000,1.1563955046e+02,-4.0503345618e+01,-1.0267607989e+02,3.0405342249e-02,9.7130120621e-02,-9.2604143334e-03
73260.0000,1.1594135169e+02,-3.9531060703e+01,-1.0276664903e+02,2.9954681844e-02,9.7326250922e-02,-8.8533289019e-03
73270.0000,1.1623863967e+02,-3.8556832877e+01,-1.0285314482e+02,2.9502695882e-02,9.7518702538e-02,-8.4457483596e-03
73280.0000,1.1653140124e+02,-3.7580698972e+01,-1.0293556239e+02,2.9049400539e-02,9.7707466448e-02,-8.0376876813e-03
73290.0000,1.1681962336e+02,-3.6602695910e+01,-1.0301389702e+02,2.8594812052e-02,9.7892533751e-02,-7.6291618707e-03
73300.0000,1.1710329321e+02,-3.5622860699e+01,-1.0308814413e+02,2.8138946715e-02,9.8073895669e-02,-7.2201859595e-03
73310.0000,1.1738239808e+02,-3.4641230435e+01,-1.0315829929e+02,2.7681820881e-02,9.8251543549e-02,-6.8107750076e-03
73320.0000,1.1765692546e+02,-3.3657842296e+01,-1.0322435822e+02,2.7223450959e-02,9.8425468857e-02,-6.4009441019e-03
73330.0000,1.1792686299e+02,-3.2672733544e+01,-1.0328631682e+02,2.6763853415e-02,9.8595663186e-02,-5.9907083567e-03
73340.0000,1.1819219848e+02,-3.1685941527e+01,-1.0334417109e+02,2.6303044774e-02,9.8762118250e-02,-5.5800829125e-03
73350.0000,1.1845291990e+02,-3.0697503674e+01,-1.0339791722e+02,2.5841041614e-02,9.8924825891e-02,-5.1690829360e-03
73360.0000,1.1870901539e+02,-2.9707457500e+01,-1.0344755155e+02,2.5377860569e-02,9.9083778074e-02,-4.7577236193e-03
73370.0000,1.1896047326e+02,-2.8715840601e+01,-1.0349307055e+02,2.4913518331e-02,9.9238966891e-02,-4.3460201795e-03
73380.0000,1.1920728197e+02,-2.7722690663e+01,-1.0353447086e+02,2.4448031642e-02,9.9390384558e-02,-3.9339878584e-03
73390.0000,1.1944943015e+02,-2.6728045449e+01,-1.0357174927e+02,2.3981417302e-02,9.9538023421e-02,-3.5216419217e-03
73400.0000,1.1968690662e+02,-2.5731942767e+01,-1.0360490271e+02,2.3513692165e-02,9.9681875948e-02,-3.1089976602e-03
73410.0000,1.1991970036e+02,-2.4734420520e+01,-1.0363392828e+02,2.3044873136e-02,9.9821934737e-02,-2.6960703874e-03
73420.0000,1.2014780051e+02,-2.3735516688e+01,-1.0365882323e+02,2.2574977176e-02,9.9958192513e-02,-2.2828754397e-03
73430.0000,1.2037119638e+02,-2.2735269319e+01,-1.0367958495e+02,2.2104021295e-02,1.0009064213e-01,-1.8694281760e-03
73440.0000,1.2058987746e+02,-2.1733716533e+01,-1.0369621100e+02,2.1632022558e-02,1.0021927657e-01,-1.4557439773e-03
73450.0000,1.2080383342e+02,-2.0730896516e+01,-1.0370869909e+02,2.1158998081e-02,1.0034408894e-01,-1.0418382462e-03
73460.0000,1.2101305406e+02,-1.9726847523e+01,-1.0371704708e+02,2.0684965030e-02,1.0046507249e-01,-6.2772640669e-04
73470.0000,1.2121752941e+02,-1.8721607873e+01,-1.0372125298e+02,2.0209940623e-02,1.0058222058e-01,-2.1342390319e-04
73480.0000,1.2141724962e+02,-1.7715215947e+01,-1.0372131497e+02,1.9733942129e-02,1.0069552671e-01,2.0105379942e-04
73490.0000,1.2161220505e+02,-1.6707710187e+01,-1.0371723137e+02,1.9256986864e-02,1.0080498451e-01,6.1569121638e-04
73500.0000,1.2180238622e+02,-1.5699129097e+01,-1.0370900066e+02,1.8779092197e-02,1.0091058775e-01,1.0304728436e-03
73510.0000,1.2198778383e+02,-1.4689511275e+01,-1.0369662148e+02,1.8300275542e-02,1.0101233032e-01,1.4453831596e-03
73520.0000,1.2216838872e+02,-1.3678895358e+01,-1.0368009262e+02,1.7820554363e-02,1.0111020625e-01,1.8604066235e-03
73530.0000,1.2234419196e+02,-1.2667320043e+01,-1.0365941303e+02,1.7339946171e-02,1.0120420968e-01,2.2755276769e-03
73540.0000,1.2251518475e+02,-1.1654824086e+01,-1.0363458180e+02,1.6858468527e-02,1.0129433493e-01,2.6907307440e-03
73550.0000,1.2268135849e+02,-1.0641446302e+01,-1.0360559819e+02,1.6376139035e-02,1.0138057640e-01,3.1060002322e-03
73560.0000,1.2284270475e+02,-9.6272255598e+00,-1.0357246163e+02,1.5892975347e-02,1.0146292865e-01,3.5213205326e-03
73570.0000,1.2299921527e+02,-8.6122007797e+00,-1.0353517167e+02,1.5408995162e-02,1.0154138639e-01,3.9366760201e-03
73580.0000,1.2315088197e+02,-7.5964109328e+00,-1.0349372805e+02,1.4924216223e-02,1.0161594443e-01,4.3520510543e-03
73590.0000,1.2329769697e+02,-6.5798950380e+00,-1.0344813064e+02,1.4438656318e-02,1.0168659774e-01,4.7674299796e-03
73600.0000,1.2343965254e+02,-5.5626921611e+00,-1.0339837949e+02,1.3952333281e-02,1.0175334140e-01,5.1827971258e-03
73610.0000,1.2357674113e+02,-4.5448414139e+00,-1.0334447480e+02,1.3465264988e-02,1.0181617066e-01,5.5981368087e-03
73620.0000,1.2370895539e+02,-3.5263819536e+00,-1.0328641691e+02,1.2977469360e-02,1.0187508088e-01,6.0134333306e-03
73630.0000,1.2383628814e+02,-2.5073529826e+00,-1.0322420633e+02,1.2488964359e-02,1.0193006756e-01,6.4286709808e-03
73640.0000,1.2395873236e+02,-1.4877937492e+00,-1.0315784374e+02,1.1999767990e-02,1.0198112633e-01,6.8438340362e-03
73650.0000,1.2407628125e+02,-4.6774354758e-01,-1.0308732995e+02,1.1509898301e-02,1.0202825299e-01,7.2589067619e-03
73660.0000,1.2418892816e+02,5.5275828044e-01,-1.0301266595e+02,1.1019373380e-02,1.0207144345e-01,7.6738734118e-03
73670.0000,1.2429666661e+02,1.5736723443e+00,-1.0293385288e+02,1.0528211353e-02,1.0211069375e-01,8.0887182293e-03
73680.0000,1.2439949034e+02,2.5949592028e+00,-1.0285089203e+02,1.0036430390e-02,1.0214600009e-01,8.5034254479e-03
73690.0000,1.2449739324e+02,3.6165793645e+00,-1.0276378487e+02,9.5440486961e-03,1.0217735881e-01,8.9179792918e-03
73700.0000,1.2459036939e+02,4.6384933612e+00,-1.0267253300e+02,9.0510845206e-03,1.0220476637e-01,9.3323639733e-03
73710.0000,1.2467841306e+02,5.6606616718e+00,-1.0257713819e+02,8.5575561490e-03,1.0222821937e-01,9.7465636967e-03
73720.0000,1.2476151871e+02,6.6830447209e+00,-1.0247760238e+02,8.0634819042e-03,1.0224771458e-01,1.0160562659e-02
73730.0000,1.2483968096e+02,7.7056029055e+00,-1.0237392765e+02,7.5688801470e-03,1.0226324887e-01,1.0574345048e-02
73740.0000,1.2491289463e+02,8.7282965948e+00,-1.0226611624e+02,7.0737692750e-03,1.0227481928e-01,1.0987895046e-02
73750.0000,1.2498115472e+02,9.7510861315e+00,-1.0215417057e+02,6.5781677221e-03,1.0228242297e-01,1.1401196828e-02
73760.0000,1.2504445641e+02,1.0773931833e+01,-1.0203809319e+02,6.0820939582e-03,1.0228605727e-01,1.1814234560e-02
73770.0000,1.2510279508e+02,1.1796793993e+01,-1.0191788682e+02,5.5855664882e-03,1.0228571961e-01,1.2226992406e-02
73780.0000,1.2515616628e+02,1.2819632886e+01,-1.0179355433e+02,5.0886038522e-03,1.0228140759e-01,1.2639454522e-02
73790.0000,1.2520456575e+02,1.3842408771e+01,-1.0166509877e+02,4.5912246241e-03,1.0227311896e-01,1.3051605060e-02
73800.0000,1.2524798943e+02,1.4865081894e+01,-1.0153252333e+02,4.0934474120e-03,1.0226085157e-01,1.3463428168e-02
73810.0000,1.2528643343e+02,1.5887612495e+01,-1.0139583135e+02,3.5952908573e-03,1.0224460347e-01,1.3874907989e-02
73820.0000,1.2531989404e+02,1.6909960725e+01,-1.0125502636e+02,3.0967736310e-03,1.0222437280e-01,1.4286028665e-02
73830.0000,1.2534836776e+02,1.7932086722e+01,-1.0111011202e+02,2.5979144359e-03,1.0220015788e-01,1.4696774338e-02
73840.0000,1.2537185126e+02,1.8953950637e+01,-1.0096109217e+02,2.0987320068e-03,1.0217195717e-01,1.5107129144e-02
73850.0000,1.2539034139e+02,1.9975512602e+01,-1.0080797079e+02,1.5992451093e-03,1.0213976925e-01,1.5517077219e-02
73860.0000,1.2540383521e+02,2.0996732732e+01,-1.0065075203e+02,1.0994725384e-03,1.0210359288e-01,1.5926602700e-02
73870.0000,1.2541232995e+02,2.2017571131e+01,-1.0048944021e+02,5.9943311834e-04,1.0206342693e-01,1.6335689721e-02
73880.0000,1.2541582305e+02,2.3037987892e+01,-1.0032403977e+02,9.9145702396e-05,1.0201927043e-01,1.6744322417e-02
73890.0000,1.2541431211e+02,2.4057943102e+01,-1.0015455535e+02,-4.0137082803e-04,1.0197112257e-01,1.7152484925e-02
73900.0000,1.2540779494e+02,2.5077396846e+01,-9.9980991725e+01,-9.0209756380e-04,1.0191898265e-01,1.7560161381e-02
73910.0000,1.2539626952e+02,2.6096309205e+01,-9.9803353837e+01,-1.4030155686e-03,1.0186285016e-01,1.7967335925e-02
73920.0000,1.2537973405e+02,2.7114640261e+01,-9.9621646782e+01,-1.9041058797e-03,1.0180272469e-01,1.8373992697e-02
73930.0000,1.2535818690e+02,2.8132350094e+01,-9.9435875815e+01,-2.4053495085e-03,1.0173860601e-01,1.8780115841e-02
73940.0000,1.2533162662e+02,2.9149398788e+01,-9.9246046347e+01,-2.9067274409e-03,1.0167049403e-01,1.9185689505e-02
73950.0000,1.2530005197e+02,3.0165746426e+01,-9.9052163950e+01,-3.4082206387e-03,1.0159838879e-01,1.9590697840e-02
73960.0000,1.2526346189e+02,3.1181353092e+01,-9.8854234354e+01,-3.9098100397e-03,1.0152229049e-01,1.9995125003e-02
73970.0000,1.2522185551e+02,3.2196178870e+01,-9.8652263448e+01,-4.4114765586e-03,1.0144219948e-01,2.0398955154e-02
73980.0000,1.2517523216e+02,3.3210183842e+01,-9.8446257278e+01,-4.9132010880e-03,1.0135811626e-01,2.0802172461e-02
73990.0000,1.2512359135e+02,3.4223328087e+01,-9.8236222054e+01,-5.4149644988e-03,1.0127004148e-01,2.1204761100e-02
74000.0000,1.2506693279e+02,3.5235571679e+01,-9.8022164144e+01,-5.9167476417e-03,1.0117797591e-01,2.1606705252e-02
74010.0000,1.2500525638e+02,3.6246874681e+01,-9.7804090077e+01,-6.4185313472e-03,1.0108192050e-01,2.2007989108e-02
74020.0000,1.2493856221e+02,3.7257197146e+01,-9.7582006545e+01,-6.9202964271e-03,1.0098187635e-01,2.2408596869e-02
74030.0000,1.2486685056e+02,3.8266499194e+01,-9.7355920387e+01,-7.4220236715e-03,1.0087784470e-01,2.2808512741e-02
74040.0000,1.2479012191e+02,3.9274741010e+01,-9.7125838592e+01,-7.9236938490e-03,1.0076982692e-01,2.3207720937e-02
74050.0000,1.2470837692e+02,4.0281882721e+01,-9.6891768320e+01,-8.4252877138e-03,1.0065782456e-01,2.3606205683e-02
74060.0000,1.2462161646e+02,4.1287884473e+01,-9.6653716889e+01,-8.9267860025e-03,1.0054183931e-01,2.4003951216e-02
74070.0000,1.2452984157e+02,4.2292706435e+01,-9.6411691771e+01,-9.4281694346e-03,1.0042187299e-01,2.4400941785e-02
74080.0000,1.2443305351e+02,4.3296308798e+01,-9.6165700597e+01,-9.9294187135e-03,1.0029792760e-01,2.4797161646e-02
74090.0000,1.2433125371e+02,4.4298651778e+01,-9.5915751153e+01,-1.0430514527e-02,1.0017000526e-01,2.5192595073e-02
74100.0000,1.2422444380e+02,4.5299695615e+01,-9.5661851381e+01,-1.0931437548e-02,1.0003810828e-01,2.5587226349e-02
74110.0000,1.2411262561e+02,4.6299400579e+01,-9.5404009380e+01,-1.1432168435e-02,9.9902239090e-02,2.5981039771e-02
74120.0000,1.2399580115e+02,4.7297726975e+01,-9.5142233403e+01,-1.1932687833e-02,9.9762400271e-02,2.6374019650e-02
74130.0000,1.2387397263e+02,4.8294635144e+01,-9.4876531861e+01,-1.2432976373e-02,9.9618594564e-02,2.6766150311e-02
74140.0000,1.2374714246e+02,4.9290085472e+01,-9.4606913313e+01,-1.2933014673e-02,9.9470824859e-02,2.7157416092e-02
74150.0000,1.2361531323e+02,5.0284038386e+01,-9.4333386477e+01,-1.3432783342e-02,9.9319094195e-02,2.7547801347e-02
74160.0000,1.2347848775e+02,5.1276454221e+01,-9.4055960255e+01,-1.3932262980e-02,9.9163405769e-02,2.7937290456e-02
74170.0000,1.2333666899e+02,5.2267293388e+01,-9.3774643690e+01,-1.4431434178e-02,9.9003762929e-02,2.8325867808e-02
74180.0000,1.2318986015e+02,5.3256516364e+01,-9.3489445976e+01,-1.4930277515e-02,9.8840169172e-02,2.8713517812e-02
74190.0000,1.2303806460e+02,5.4244083652e+01,-9.3200376468e+01,-1.5428773562e-02,9.8672628149e-02,2.9100224896e-02
74200.0000,1.2288128590e+02,5.5229955793e+01,-9.2907444673e+01,-1.5926902884e-02,9.8501143661e-02,2.9485973504e-02
74210.0000,1.2271952783e+02,5.6214093362e+01,-9.2610660257e+01,-1.6424646036e-02,9.8325719664e-02,2.9870748103e-02
74220.0000,1.2255279435e+02,5.7196456977e+01,-9.2310033040e+01,-1.6921983568e-02,9.8146360264e-02,3.0254533178e-02
74230.0000,1.2238108961e+02,5.8177007304e+01,-9.2005572997e+01,-1.7418896024e-02,9.7963069722e-02,3.0637313234e-02
74240.0000,1.2220441796e+02,5.9155705051e+01,-9.1697290254e+01,-1.7915363942e-02,9.7775852449e-02,3.1019072798e-02
74250.0000,1.2202278394e+02,6.0132510979e+01,-9.1385195092e+01,-1.8411367857e-02,9.7584713011e-02,3.1399796418e-02
74260.0000,1.2183619228e+02,6.1107385900e+01,-9.1069297945e+01,-1.8906888297e-02,9.7389656125e-02,3.1779468666e-02
74270.0000,1.2164464792e+02,6.2080290676e+01,-9.0749609399e+01,-1.9401905789e-02,9.7190686661e-02,3.2158074134e-02
74280.0000,1.2144815598e+02,6.3051186224e+01,-9.0426140193e+01,-1.9896400857e-02,9.6987809644e-02,3.2535597440e-02
74290.0000,1.2124672178e+02,6.4020033515e+01,-9.0098901219e+01,-2.0390354024e-02,9.6781030249e-02,3.2912023225e-02
74300.0000,1.2104035082e+02,6.4986793570e+01,-8.9767903523e+01,-2.0883745810e-02,9.6570353809e-02,3.3287336154e-02
74310.0000,1.2082904882e+02,6.5951427463e+01,-8.9433158304e+01,-2.1376556737e-02,9.6355785805e-02,3.3661520919e-02
74320.0000,1.2061282169e+02,6.6913896321e+01,-8.9094676916e+01,-2.1868767328e-02,9.6137331876e-02,3.4034562239e-02
74330.0000,1.2039167551e+02,6.7874161317e+01,-8.8752470867e+01,-2.2360358107e-02,9.5914997815e-02,3.4406444859e-02
74340.0000,1.2016561659e+02,6.8832183672e+01,-8.8406551824e+01,-2.2851309600e-02,9.5688789566e-02,3.4777153553e-02
74350.0000,1.1993465142e+02,6.9787924652e+01,-8.8056931609e+01,-2.3341602339e-02,9.5458713232e-02,3.5146673123e-02
74360.0000,1.1969878669e+02,7.0741345562e+01,-8.7703622204e+01,-2.3831216860e-02,9.5224775067e-02,3.5514988403e-02
74370.0000,1.1945802930e+02,7.1692407746e+01,-8.7346635750e+01,-2.4320133705e-02,9.4986981484e-02,3.5882084255e-02
74380.0000,1.1921238632e+02,7.2641072711e+01,-8.6985984507e+01,-2.4808333415e-02,9.4745339041e-02,3.6247945569e-02
74390.0000,1.1896186501e+02,7.3587302051e+01,-8.6621680880e+01,-2.5295796534e-02,9.4499854453e-02,3.6612557261e-02
74400.0000,1.1870647283e+02,7.4531057358e+01,-8.6253737450e+01,-2.5782503621e-02,9.4250534590e-02,3.6975904284e-02
74410.0000,1.1844621744e+02,7.5472300297e+01,-8.5882166944e+01,-2.6268435238e-02,9.3997386476e-02,3.7337971621e-02
74420.0000,1.1818110671e+02,7.6410992608e+01,-8.5506982241e+01,-2.6753571956e-02,9.3740417289e-02,3.7698744290e-02
74430.0000,1.1791114868e+02,7.7347096106e+01,-8.5128196363e+01,-2.7237894354e-02,9.3479634363e-02,3.8058207339e-02
74440.0000,1.1763635159e+02,7.8280572685e+01,-8.4745822485e+01,-2.7721383023e-02,9.3215045183e-02,3.8416345851e-02
74450.0000,1.1735672388e+02,7.9211384317e+01,-8.4359873927e+01,-2.8204018560e-02,9.2946657391e-02,3.8773144943e-02
74460.0000,1.1707227416e+02,8.0139493057e+01,-8.3970364154e+01,-2.8685781576e-02,9.2674478780e-02,3.9128589766e-02
74470.0000,1.1678301127e+02,8.1064861051e+01,-8.3577306780e+01,-2.9166652692e-02,9.2398517299e-02,3.9482665507e-02
74480.0000,1.1648894421e+02,8.1987450533e+01,-8.3180715559e+01,-2.9646612540e-02,9.2118781050e-02,3.9835357387e-02
74490.0000,1.1619008219e+02,8.2907223838e+01,-8.2780604390e+01,-3.0125641765e-02,9.1835278288e-02,4.0186650665e-02
74500.0000,1.1588643458e+02,8.3824143406e+01,-8.2376987309e+01,-3.0603721025e-02,9.1548017421e-02,4.0536530635e-02
74510.0000,1.1557801098e+02,8.4738171694e+01,-8.1969878526e+01,-3.1080830998e-02,9.1257007013e-02,4.0884982633e-02
74520.0000,1.1526482123e+02,8.5649271155e+01,-8.1559292430e+01,-3.1556952380e-02,9.0962255789e-02,4.1231992039e-02
74530.0000,1.1494687528e+02,8.6557404430e+01,-8.1145243518e+01,-3.2032065881e-02,9.0663772623e-02,4.1577544267e-02
74540.0000,1.1462418332e+02,8.7462534239e+01,-8.0727746435e+01,-3.2506152227e-02,9.0361566541e-02,4.1921624772e-02
74550.0000,1.1429675572e+02,8.8364623395e+01,-8.0306815974e+01,-3.2979192163e-02,9.0055646724e-02,4.2264219050e-02
74560.0000,1.1396460304e+02,8.9263634799e+01,-7.9882467073e+01,-3.3451166451e-02,8.9746022509e-02,4.2605312637e-02
74570.0000,1.1362773604e+02,9.0159531449e+01,-7.9454714814e+01,-3.3922055875e-02,8.9432703385e-02,4.2944891112e-02
74580.0000,1.1328616567e+02,9.1052276439e+01,-7.9023574422e+01,-3.4391841236e-02,8.9115698993e-02,4.3282940097e-02
74590.0000,1.1293990305e+02,9.1941832966e+01,-7.8589061265e+01,-3.4860503360e-02,8.8795019129e-02,4.3619445255e-02
74600.0000,1.1258895952e+02,9.2828164327e+01,-7.8151190850e+01,-3.5328023089e-02,8.8470673744e-02,4.3954392294e-02
74610.0000,1.1223334659e+02,9.3711233927e+01,-7.7709978825e+01,-3.5794381292e-02,8.8142672940e-02,4.4287766966e-02
74620.0000,1.1187307598e+02,9.4591005274e+01,-7.7265440980e+01,-3.6259558859e-02,8.7811026972e-02,4.4619555067e-02
74630.0000,1.1150815956e+02,9.5467441983e+01,-7.6817593243e+01,-3.6723536705e-02,8.7475746250e-02,4.4949742440e-02
74640.0000,1.1113860944e+02,9.6340507778e+01,-7.6366451682e+01,-3.7186295767e-02,8.7136841335e-02,4.5278314973e-02
74650.0000,1.1076443788e+02,9.7210166488e+01,-7.5912032509e+01,-3.7647817011e-02,8.6794322943e-02,4.5605258602e-02
74660.0000,1.1038565736e+02,9.8076382050e+01,-7.5454352072e+01,-3.8108081428e-02,8.6448201941e-02,4.5930559308e-02
74670.0000,1.1000228052e+02,9.8939118506e+01,-7.4993426864e+01,-3.8567070037e-02,8.6098489350e-02,4.6254203126e-02
74680.0000,1.0961432022e+02,9.9798340003e+01,-7.4529273522e+01,-3.9024763886e-02,8.5745196343e-02,4.6576176134e-02
74690.0000,1.0922178951e+02,1.0065401079e+02,-7.4061908823e+01,-3.9481144052e-02,8.5388334248e-02,4.6896464465e-02
74700.0000,1.0882470162e+02,1.0150609521e+02,-7.3591349692e+01,-3.9936191643e-02,8.5027914542e-02,4.7215054302e-02
74710.0000,1.0842306998e+02,1.0235455773e+02,-7.3117613201e+01,-4.0389887800e-02,8.4663948858e-02,4.7531931880e-02
74720.0000,1.0801690823e+02,1.0319936286e+02,-7.2640716570e+01,-4.0842213696e-02,8.4296448980e-02,4.7847083486e-02
74730.0000,1.0760623018e+02,1.0404047530e+02,-7.2160677146e+01,-4.1293150535e-02,8.3925426844e-02,4.8160495460e-02
74740.0000,1.0719104978e+02,1.0487785997e+02,-7.1677512352e+01,-4.1742679546e-02,8.3550894532e-02,4.8472154185e-02
74750.0000,1.0677138121e+02,1.0571148182e+02,-7.1191239793e+01,-4.2190781998e-02,8.3172864282e-02,4.8782046105e-02
74760.0000,1.0634723883e+02,1.0654130590e+02,-7.0701877216e+01,-4.2637439193e-02,8.2791348483e-02,4.9090157716e-02
74770.0000,1.0591863720e+02,1.0736729743e+02,-7.0209442498e+01,-4.3082632470e-02,8.2406359674e-02,4.9396475572e-02
74780.0000,1.0548559106e+02,1.0818942172e+02,-6.9713953647e+01,-4.3526343205e-02,8.2017910545e-02,4.9700986279e-02
74790.0000,1.0504811532e+02,1.0900764422e+02,-6.9215428805e+01,-4.3968552808e-02,8.1626013938e-02,5.0003676500e-02
74800.0000,1.0460622508e+02,1.0982193053e+02,-6.8713886244e+01,-4.4409242730e-02,8.1230682843e-02,5.0304532954e-02
74810.0000,1.0415993564e+02,1.1063224636e+02,-6.8209344366e+01,-4.4848394455e-02,8.0831930401e-02,5.0603542418e-02
74820.0000,1.0370926247e+02,1.1143855759e+02,-6.7701821701e+01,-4.5285989512e-02,8.0429769903e-02,5.0900691726e-02
74830.0000,1.0325422121e+02,1.1224083021e+02,-6.7191336904e+01,-4.5722009465e-02,8.0024214790e-02,5.1195967768e-02
74840.0000,1.0279482769e+02,1.1303903038e+02,-6.6677908755e+01,-4.6156435919e-02,7.9615278649e-02,5.1489357495e-02
74850.0000,1.0233109792e+02,1.1383312442e+02,-6.6161556154e+01,-4.6589250520e-02,7.9202975219e-02,5.1780847914e-02
74860.0000,1.0186304810e+02,1.1462307871e+02,-6.5642298159e+01,-4.7020434961e-02,7.8787318386e-02,5.2070426097e-02
74870.0000,1.0139069468e+02,1.1540885972e+02,-6.5120154004e+01,-4.7449970984e-02,7.8368322190e-02,5.2358079184e-02
74880.0000,1.0091405421e+02,1.1619043413e+02,-6.4595143000e+01,-4.7877840369e-02,7.7946000816e-02,5.2643794369e-02
74890.0000,1.0043314346e+02,1.1696776875e+02,-6.4067284591e+01,-4.8304024942e-02,7.7520368596e-02,5.2927558910e-02
74900.0000,9.9947979373e+01,1.1774083054e+02,-6.3536598351e+01,-4.8728506575e-02,7.7091440011e-02,5.3209360128e-02
74910.0000,9.9458579072e+01,1.1850958661e+02,-6.3003103981e+01,-4.9151267188e-02,7.6659229689e-02,5.3489185407e-02
74920.0000,9.8964959862e+01,1.1927400420e+02,-6.2466821308e+01,-4.9572288746e-02,7.6223752404e-02,5.3767022196e-02
74930.0000,9.8467139225e+01,1.2003405072e+02,-6.1927770282e+01,-4.9991553264e-02,7.5785023078e-02,5.4042858008e-02
74940.0000,9.7965134824e+01,1.2078969371e+02,-6.1385970976e+01,-5.0409042806e-02,7.5343056780e-02,5.4316680422e-02
74950.0000,9.7458964497e+01,1.2154090090e+02,-6.0841443586e+01,-5.0824739484e-02,7.4897868723e-02,5.4588477082e-02
74960.0000,9.6948646257e+01,1.2228764013e+02,-6.0294208426e+01,-5.1238625463e-02,7.4449474267e-02,5.4858235698e-02
