station,t,rho_km,rho_dot_km_s,elev_rad
Station 1,83690.0,5443.075849113516,-1.8076742548452833,0.4431698293043229
Station 1,83700.0,5425.140465536406,-1.7790264984224522,0.4478670676613196
Station 1,83710.0,5407.496690723142,-1.7500217022389126,0.4525195427817577
Station 1,83720.0,5390.142439502011,-1.720656089098622,0.45712529874349506
Station 1,83730.0,5373.084968548657,-1.6909332867134166,0.4616823456237293
Station 1,83740.0,5356.324249301533,-1.6608568529803827,0.46618866075248777
Station 1,83750.0,5339.868165815217,-1.630428010705978,0.4706421901059652
Station 1,83760.0,5323.717461107851,-1.5996472185761381,0.47504084984398837
Station 1,83770.0,5307.877513336322,-1.5685172072922555,0.4793825279955108
Station 1,83780.0,5292.348309320231,-1.5370411431083093,0.4836650862956446
Station 1,83790.0,5277.136693073868,-1.505223542831147,0.4878863621772401
Station 1,83800.0,5262.245478464928,-1.473061278391786,0.4920441709195123
Station 1,83810.0,5247.677662670776,-1.4405659969732119,0.49613630795560376
Station 1,83820.0,5233.434838998804,-1.4077336553124562,0.5001605513403169
Station 1,83830.0,5219.52225087349,-1.374573071268419,0.5041146643785386
Station 1,83840.0,5205.94422676442,-1.3410893776807347,0.5079963984140851
Station 1,83850.0,5192.703028560532,-1.3072815970467973,0.5118034957778581
Station 1,83860.0,5179.8008566682065,-1.2731599120613757,0.5155336928933059
Station 1,83870.0,5167.242348488866,-1.2387249027171094,0.5191847235362052
Station 1,83880.0,5155.025877986503,-1.203983699690797,0.5227543222448002
Station 1,83890.0,5143.161437067157,-1.1689441501222788,0.5262402278752488
Station 1,83900.0,5131.650079271348,-1.1336049994933997,0.5296401872962383
Station 1,83910.0,5120.490274329456,-1.0979785069763328,0.532951959215502
Station 1,83920.0,5109.690956853411,-1.062070239990499,0.5361733181297976
Station 1,83930.0,5099.251305658243,-1.0258847684193924,0.5393020583887402
Station 1,83940.0,5089.173617203613,-0.989430478594697,0.5423359983616887
Station 1,83950.0,5079.463541297534,-0.9527132345616665,0.5452729846956968
Station 1,83960.0,5070.12205112857,-0.9157407354902901,0.5481108966513905
Station 1,83970.0,5061.149597160992,-0.878520906002517,0.5508476505024797
Station 1,83980.0,5052.551444709854,-0.84106071242275,0.5534812039835065
Station 1,83990.0,5044.329819242296,-0.8033681194850515,0.5560095607694171
Station 1,84000.0,5036.485439538389,-0.7654543779860379,0.5584307749695396
Station 1,84010.0,5029.02159285466,-0.7273271718190718,0.5607429556176866
Station 1,84020.0,5021.9378016903875,-0.6889912314785527,0.5629442711392999
Station 1,84030.0,5015.240648249861,-0.6504602878998953,0.5650329537758744
Station 1,84040.0,5008.929106511725,-0.6117415567424661,0.5670073039318994
Station 1,84050.0,5003.006349852565,-0.5728418875543447,0.5688656944442054
Station 1,84060.0,4997.472160958998,-0.5337736654741905,0.5706065747897009
Station 1,84070.0,4992.330606644764,-0.49455133032962373,0.5722284751122098
Station 1,84080.0,4987.582727721279,-0.45517683867221165,0.5737300101213876
Station 1,84090.0,4983.226943227923,-0.4156640447628758,0.5751098828243316
Station 1,84100.0,4979.269392210774,-0.3760242426808087,0.576366888069041
Station 1,84110.0,4975.707311862558,-0.336265760830685,0.5774999158799947
Station 1,84120.0,4972.545937958529,-0.2964014971940916,0.5785079545669103
Station 1,84130.0,4969.781832369754,-0.2564403608000361,0.5793900935887085
Station 1,84140.0,4967.417000545726,-0.21639489348034632,0.5801455261558788
Station 1,84150.0,4965.45384273088,-0.17627323791786983,0.5807735515557407
Station 1,84160.0,4963.892678496456,-0.136085058346886,0.5812735771865892
Station 1,84170.0,4962.732382962894,-0.09584935029551157,0.5816451202883244
Station 1,84180.0,4961.974939351494,-0.05557124396126048,0.5818878093589266
Station 1,84190.0,4961.6187284407,-0.015260749603132926,0.582001385248005
Station 1,84200.0,4961.6675662650305,0.02506651030549844,0.5819857019206113
Station 1,84210.0,4962.121573902696,0.06540046402586326,0.5818407268865244
Station 1,84220.0,4962.978232063865,0.10573200530775909,0.581566541292352
Station 1,84230.0,4964.236334106714,0.1460461672797956,0.581163339675848
Station 1,84240.0,4965.898333977487,0.18633665148820522,0.5806314293840232
Station 1,84250.0,4967.961585416658,0.22658918852938906,0.5799712296586906
Station 1,84260.0,4970.4291116241875,0.26679416045944926,0.579183270395189
Station 1,84270.0,4973.29991512394,0.306938906856137,0.5782681905820044
Station 1,84280.0,4976.56795941801,0.3470136475878801,0.577226736430945
Station 1,84290.0,4980.238177604464,0.3870035913911879,0.5760597592093444
Station 1,84300.0,4984.307212803643,0.42690573719483016,0.5747682127874303
Station 1,84310.0,4988.777839161206,0.4667008762302966,0.573353150915611
Station 1,84320.0,4993.640812581532,0.5063831981009628,0.5718157242477809
Station 1,84330.0,4998.904231419326,0.5459422587031367,0.5701571771280147
Station 1,84340.0,5004.55870989358,0.5853684442378649,0.5683788441590937
Station 1,84350.0,5010.60840197479,0.6246473164338467,0.5664821465721745
Station 1,84360.0,5017.052744135771,0.6637742367974938,0.5644685884176518
Station 1,84370.0,5023.884823217222,0.7027350221790392,0.5623397525977578
Station 1,84380.0,5031.107823730808,0.7415234917137562,0.5600972967618084
Station 1,84390.0,5038.715798709331,0.780127900931233,0.557742949085154
Station 1,84400.0,5046.709879847727,0.8185407131665318,0.5552785039528927
Station 1,84410.0,5055.085217564618,0.8567525673922946,0.5527058175691361
Station 1,84420.0,5063.842868515112,0.8947530409405545,0.5500268034878195
Station 1,84430.0,5072.979495227321,0.932537224775295,0.5472434281487197
Station 1,84440.0,5082.495246532308,0.9700949668326985,0.5443577064012848
Station 1,84450.0,5092.380275211773,1.0074138079824324,0.5413716970011161
Station 1,84460.0,5102.641737093679,1.0444942279965161,0.53828749814304
Station 1,84470.0,5113.268023288629,1.081323029099433,0.5351072430332732
Station 1,84480.0,5124.263997479444,1.1178971934497297,0.5318330955166487
Station 1,84490.0,5135.626795932269,1.1542040026688225,0.5284672457737842
Station 1,84500.0,5147.34841248431,1.1902442177235715,0.5250119061019779
Station 1,84510.0,5159.428553029361,1.226001693134937,0.5214693067924527
Station 1,84520.0,5171.870273736617,1.261478996693271,0.5178416921153987
Station 1,84530.0,5184.660572212786,1.296665187428461,0.5141313164230863
Station 1,84540.0,5197.80182382979,1.3315565822512034,0.5103404403801304
Station 1,84550.0,5211.289699685122,1.3661474706471282,0.5064713273288387
Station 1,84560.0,5225.123516540998,1.400433750822303,0.5025262397963803
Station 1,84570.0,5239.296369847695,1.4344094549907025,0.4985074361494751
Station 1,84580.0,5253.810119517013,1.468068980720233,0.49441716740114133
Station 1,84590.0,5268.657828402684,1.501410919431119,0.49025767417305943
Station 1,84600.0,5283.838366605485,1.5344270977021075,0.48603118381610255
Station 1,84610.0,5299.345660919256,1.5671192905004638,0.4817399076906564
Station 1,84620.0,5315.177477080503,1.5994782461386254,0.4773860386074795
Station 1,84630.0,5331.332604843304,1.6315040112850616,0.4729717484290476
Station 1,84640.0,5347.808854070947,1.663193294142224,0.4684991858305336
Station 1,84650.0,5364.595305863687,1.6945407264946102,0.4639704742189602
Station 1,84660.0,5381.69593281682,1.7255485970673379,0.4593877098083489
Station 1,84670.0,5399.106209523279,1.7562093493436381,0.4547529598481805
Station 1,84680.0,5416.818284908401,1.7865238387101683,0.45006826100194625
Station 1,84690.0,5434.833787777437,1.8164900894337175,0.4453356178721407
Station 1,84700.0,5453.14927816526,1.846107749932944,0.4405570016676378
Station 1,84710.0,5471.756802796727,1.875371138522624,0.43573434900907687
Station 1,84720.0,5490.655253212435,1.9042833135487562,0.4308695608675847
Station 1,84730.0,5509.843086136677,1.9328430233857765,0.4259645016319381
Station 1,84740.0,5529.311245906253,1.961047082132085,0.42102099829908485
Station 1,84750.0,5549.061593395935,1.988894951049599,0.41604083978278655
Station 1,84760.0,5569.086038520709,2.0163871683363346,0.4110257763350592
Station 1,84770.0,5589.386717190279,2.0435242354107555,0.40597751907501417
Station 1,84780.0,5609.955485694177,2.0703078936061003,0.4008977396190294
Station 1,84790.0,5630.792245174824,2.09673426898879,0.395788069783063
Station 1,84800.0,5651.890375878758,2.122804151530362,0.39065010142386636
Station 1,84810.0,5673.246413040927,2.148520182930609,0.38548538634784874
Station 1,84820.0,5694.8591323825485,2.1738822034994976,0.38029543628547013
Station 1,84830.0,5716.72401179787,2.1988915936542552,0.3750817229503494
Station 1,84840.0,5738.836151858583,2.223547240460019,0.369845678168494
Station 1,84850.0,5761.193777923353,2.247852012741209,0.36458869407272576
Station 1,84860.0,5783.791586132407,2.2718057452978755,0.359312123357497
Station 1,84870.0,5806.627377742514,2.2954129523615214,0.3540172795894616
Station 1,84880.0,5829.697800285391,2.318671569976905,0.34870543756930844
Station 1,84890.0,5852.999489394136,2.3415849300576426,0.3433778337405573
Station 1,84900.0,5876.52994821261,2.364153498234763,0.338035666641134
Station 1,84910.0,5900.282774571702,2.386378928871756,0.3326800973938002
Station 1,84920.0,5924.255502890969,2.4082639780442956,0.32731225023160604
Station 1,84930.0,5948.446544957171,2.4298090703910358,0.3219332130547678
Station 1,84940.0,5972.84929947199,2.451018747412091,0.31654403801552666
Station 1,84950.0,5997.465818485754,2.4718957900056706,0.31114574212773005
Station 1,84960.0,6022.287964502408,2.492438161624699,0.30573930789804526
Station 1,84970.0,6047.312384157864,2.512649827122427,0.3003256839758976
Station 1,84980.0,6072.54002244627,2.532535032238873,0.29490578581939286
Station 1,84990.0,6097.961947626237,2.552094658408747,0.28948049637462314
Station 1,85000.0,6123.580948361435,2.571332359419678,0.28405066676597124
Station 1,85010.0,6149.3886091624445,2.5902462148065584,0.27861711699512726
Station 1,85020.0,6175.385129019822,2.608843557020808,0.2731806366467207
Station 1,85030.0,6201.565217051745,2.6271278987270907,0.26774198559859547
Station 1,85040.0,6227.927224359467,2.645096174737941,0.26230189473491333
Station 1,85050.0,6254.4648573182285,2.662756791313238,0.25686106666039116
Station 1,85060.0,6281.180691889093,2.680108768902599,0.2514201764141161
Station 1,85070.0,6308.066117059286,2.697156822853964,0.24597987218150547
Station 1,85080.0,6335.122019149149,2.713902369453495,0.2405407760030879
Station 1,85090.0,6362.343354782778,2.730348984348975,0.23510348447891047
Station 1,85100.0,6389.7270660959,2.74649918991146,0.22966856946746242
Station 1,85110.0,6417.272653274388,2.7623553591694967,0.22423657877812808
Station 1,85120.0,6444.975299241926,2.7779216556612423,0.21880803685626005
Station 1,85130.0,6472.829665479835,2.793202619512248,0.2133834454600662
Station 1,85140.0,6500.838250248693,2.808194750294024,0.20796328432858013
Station 1,85150.0,6528.990271013909,2.8229051803094642,0.20254801183397522
Station 1,85160.0,6557.295976255854,2.8373390264885368,0.1971380656115286
Station 1,85170.0,6585.737587335066,2.8514947891165865,0.1917338632299885
Station 1,85180.0,6614.32379367335,2.8653779896103235,0.18633580280453868
Station 1,85190.0,6643.0468366304385,2.8789885259512387,0.18094426360910823
Station 1,85200.0,6671.900791338715,2.892335686512544,0.1755596066787467
Station 2,88930.0,6648.505207457493,-3.6110670426576377,0.1769377863158782
Station 2,88940.0,6612.419994070998,-3.6061353671620506,0.18367740110480932
Station 2,88950.0,6576.38291398307,-3.600997292410535,0.19045848877859464
Station 2,88960.0,6540.399277606623,-3.5956486994799937,0.1972816496741218
Station 2,88970.0,6504.470543201478,-3.5900889062373955,0.2041474923878297
Station 2,88980.0,6468.598581312539,-3.5843123945627866,0.21105663377995712
Station 2,88990.0,6432.785569201505,-3.5783142893989806,0.2180096989694638
Station 2,89000.0,6397.0333460578895,-3.5720939040699857,0.2250073213188883
Station 2,89010.0,6361.343294594656,-3.5656442892625213,0.2320501424083518
Station 2,89020.0,6325.720288233963,-3.558961435229242,0.23913881199787976
Station 2,89030.0,6290.1664194652085,-3.552040815576217,0.2462739879771466
Station 2,89040.0,6254.682142964793,-3.5448819624558063,0.2534563363017015
Station 2,89050.0,6219.268600944785,-3.5374790710924446,0.2606865309146898
Station 2,89060.0,6183.931660973065,-3.529823832356617,0.26796525365297896
Station 2,89070.0,6148.673528135674,-3.521914939175022,0.2752931941365897
Station 2,89080.0,6113.495498702559,-3.5137498970628664,0.28267104964021655
Station 2,89090.0,6078.399093216384,-3.5053211846908994,0.29009952494558333
Station 2,89100.0,6043.389104682706,-3.4966242572044828,0.29757933217327714
Station 2,89110.0,6008.46825565743,-3.487655231947784,0.30511119059264186
Station 2,89120.0,5973.637283064956,-3.4784069339054757,0.3126958264082208
Station 2,89130.0,5938.901200832505,-3.4688775431129866,0.3203339725211332
Station 2,89140.0,5904.260289902852,-3.4590591035269407,0.3280263682637181
Station 2,89150.0,5869.719698094061,-3.448948684138018,0.33577375910561447
Station 2,89160.0,5835.281930547634,-3.4385398190034713,0.34357689632939903
Station 2,89170.0,5800.9489424850635,-3.427823817375372,0.35143653667376046
Station 2,89180.0,5766.727304563367,-3.4168007029660226,0.35935344192719737
Station 2,89190.0,5732.61465235779,-3.4054620994455393,0.3673283785007581
Station 2,89200.0,5698.620090982589,-3.3938020650516982,0.37536211698419486
Station 2,89210.0,5664.73931051644,-3.381814191698418,0.38345543162067863
Station 2,89220.0,5630.983381690711,-3.3694926367203473,0.3916090997528301
Station 2,89230.0,5597.350635802335,-3.3568361240973754,0.3998239012215078
Station 2,89240.0,5563.84778142195,-3.3438307894454002,0.40810061771429734
Station 2,89250.0,5530.474979690424,-3.3304747469072145,0.4164400320605544
Station 2,89260.0,5497.238495444009,-3.3167588815477074,0.42484292746968616
Station 2,89270.0,5464.1419006394935,-3.3026830436142554,0.43331008670914817
Station 2,89280.0,5431.1877529338035,-3.2882279530165786,0.44184229121844804
Station 2,89290.0,5398.380290128612,-3.2734013741897825,0.45044032015522195
Station 2,89300.0,5365.721884689253,-3.2581883686651976,0.4591049493692239
Station 2,89310.0,5333.214991564996,-3.242582847426529,0.46783695029983186
Station 2,89320.0,5300.869763352087,-3.22657827920197,0.4766370887924064
Station 2,89330.0,5268.688018927693,-3.210170060228703,0.4855061238285799
Station 2,89340.0,5236.6675382803905,-3.193346615311078,0.49444480616524056
Station 2,89350.0,5204.820190953338,-3.1761007207680576,0.5034538768766844
Station 2,89360.0,5173.146886314826,-3.1584333529927027,0.5125340657940594
Station 2,89370.0,5141.653814685931,-3.140326311181447,0.5216860898358743
Station 2,89380.0,5110.343344565753,-3.1217765092775402,0.5309106512229593
Station 2,89390.0,5079.219363067561,-3.1027786169146325,0.5402084355708342
Station 2,89400.0,5048.287657698342,-3.0833209355994056,0.5495801098520369
Station 2,89410.0,5017.555213629848,-3.0633992618873465,0.5590263202204128
Station 2,89420.0,4987.022139842825,-3.0430029140786394,0.5685476896888961
Station 2,89430.0,4956.694619745668,-3.0221230087667332,0.5781448156517168
Station 2,89440.0,4926.580214201532,-3.0007576717353626,0.5878182672413373
Station 2,89450.0,4896.683722254343,-2.9788936804106894,0.597568582509754
Station 2,89460.0,4867.006385769499,-2.9565238770747455,0.6073962654230369
Station 2,89470.0,4837.553691024122,-2.9336416998945287,0.6173017826571437
Station 2,89480.0,4808.334671065961,-2.910236935949542,0.6272855601821774
Station 2,89490.0,4779.351654516123,-2.8863052078641904,0.6373479796211724
Station 2,89500.0,4750.609182219007,-2.861837922422912,0.6474893743684434
Station 2,89510.0,4722.1154566385285,-2.836826785160918,0.657710025451244
Station 2,89520.0,4693.875298293445,-2.811260936721591,0.6680101571170933
Station 2,89530.0,4665.893086741624,-2.785138608767526,0.6783899321275854
Station 2,89540.0,4638.173001038359,-2.758445643476434,0.6888494467377229
Station 2,89550.0,4610.725090987322,-2.7311783773232468,0.6993887253277506
Station 2,89560.0,4583.553066761964,-2.7033294817134155,0.7100077146760025
Station 2,89570.0,4556.662260048114,-2.6748908596403727,0.7207062778765223
Station 2,89580.0,4530.0562553634745,-2.6458543091279116,0.731484187791993
Station 2,89590.0,4503.744926772266,-2.616215711959055,0.7423411200679498
